No_Of_Owners,car_age,Mileage,Fuel_Type,Kilomerters_driven,Price,Features_encoded,Model_encoded,location_encoded
1,2,14.2,4,10.308985993422082,3.044522437723423,81,64,192
3,17,10.9,4,10.819798284210286,2.302585092994046,72,13,192
1,4,21.21,4,11.289794413577894,1.9740810260220096,72,159,192
1,2,15.43,4,9.90353755128617,2.7536607123542622,74,107,192
1,14,13.2,0,11.156264806643742,1.1631508098056809,157,63,145
1,10,17.11,1,11.407576060361786,2.7568403652716422,72,3,192
1,4,21.74,4,10.596659732783579,1.6389967146756448,125,204,51
1,8,18.7,4,11.063477120879142,1.9600947840472698,79,59,49
2,6,18.9,4,11.005709983458367,1.8870696490323797,156,70,192
2,9,23.95,4,9.210440366976517,1.6582280766035324,122,139,192
1,8,21.4,4,10.549385880495462,2.061786606441115,79,140,48
1,9,22.38,4,11.24486299653094,1.8196988379172965,150,159,49
2,9,20.51,4,10.596659732783579,1.5789787049493917,93,163,192
1,8,21.4,4,10.612114303944459,2.0476928433652555,79,140,50
2,6,19.27,1,9.798182590890704,3.5263605246161616,148,174,192
1,10,22.38,4,11.385682828033222,1.7900914121273581,150,159,192
1,2,22.38,4,9.71250862865099,2.167910189667444,150,159,192
2,5,16.3,1,11.156264806643742,2.7568403652716422,79,92,48
3,16,18.9,4,11.289794413577894,1.2237754316221157,129,163,192
1,5,23.7,1,10.819798284210286,2.4203681286504293,81,77,192
1,1,17.33,4,9.210440366976517,2.70805020110221,180,228,192
2,11,21.1,4,10.950824090522445,1.3480731482996928,241,67,48
1,8,16.0,1,11.608244735642321,2.3978952727983707,150,130,192
1,5,21.4,4,9.210440366976517,2.174751721484161,79,140,50
2,12,18.6,4,10.819798284210286,1.749199854809259,91,159,192
1,5,20.0,1,11.695255355062795,2.1400661634962708,151,129,49
1,10,18.9,4,10.476442547767668,1.8794650496471605,91,70,48
2,7,18.7,4,10.59848302395369,1.9558604799084813,79,59,48
2,7,18.9,4,11.093325934895127,1.814824742159051,79,70,192
2,19,15.4,4,11.695255355062795,1.252762968495368,52,140,192
2,8,21.4,4,10.496399947300228,2.085672091430472,79,140,49
1,8,21.4,4,11.146358902740426,2.018895041811802,79,140,50
1,9,18.0,4,10.926729534179461,2.2741856184723477,79,57,192
2,7,18.9,4,11.047774044695412,1.8931119634883424,79,70,50
2,13,22.07,1,11.407576060361786,1.547562508716013,79,256,192
1,9,22.38,4,11.13687837249461,1.8718021769015913,150,159,49
3,8,18.7,4,11.25805902146007,1.8196988379172965,79,59,192
1,8,20.85,4,10.596659732783579,1.9740810260220096,121,160,48
1,8,20.85,4,10.596659732783579,1.9740810260220096,121,160,48
1,10,18.0,4,10.7857249970854,2.1400661634962708,155,57,50
1,2,17.57,4,10.308985993422082,2.580216829592325,74,228,48
2,11,14.8,1,11.51293546492023,2.6741486494265287,148,173,192
1,9,22.0,4,11.141876276228,1.9095425048844386,148,159,48
1,6,17.1,1,11.608244735642321,2.6026896854443837,153,92,192
2,8,17.01,4,10.819798284210286,2.2700619012884857,79,78,49
1,4,14.11,1,11.002116507732017,3.4339872044851463,81,97,48
1,3,20.0,4,9.90353755128617,2.379546134130174,81,82,192
1,2,22.56,4,9.615805480084347,2.302585092994046,74,159,50
2,8,18.7,4,11.41612817997289,1.8718021769015913,79,59,50
1,12,20.5,1,11.407576060361786,1.7047480922384253,72,215,192
2,7,20.4,4,11.080880214006719,1.9600947840472698,79,159,192
1,7,18.7,4,11.159616279079222,1.860974538249528,79,59,48
1,3,20.0,4,10.308985993422082,2.379546134130174,81,82,192
1,8,18.7,4,11.274452516530994,1.8484548129046001,79,59,192
2,10,15.1,1,12.00762780434872,2.2512917986064953,79,130,50
2,8,20.73,4,11.186322367787438,2.0294631718735947,79,145,48
2,9,22.38,4,10.868320798869437,1.80005827204275,150,159,192
1,17,15.6,1,11.918397239722838,1.7047480922384253,72,213,192
1,7,17.5,4,10.515641573886542,2.2669579153508947,81,62,192
1,5,18.27,4,10.77818515931192,2.39698576841553,77,77,192
1,10,20.45,1,11.813037464800539,1.9387416595767009,72,197,192
2,6,14.67,4,10.76635641041421,3.204776900488699,72,217,48
2,12,14.6,4,10.819798284210286,1.6094379124341003,79,38,48
1,12,19.3,1,11.51293546492023,1.8718021769015913,169,160,192
1,4,14.71,1,10.915106645867503,4.119037174812473,74,21,48
2,13,16.55,1,11.608244735642321,2.833213344056216,0,20,192
3,11,17.21,4,11.407576060361786,1.824549292051046,79,256,48
1,8,21.4,4,11.666718938149645,1.9685099809725544,79,140,192
2,5,21.56,4,10.907092948736992,2.191653532286764,79,145,192
2,11,12.99,1,11.695255355062795,2.6210388241125804,79,250,48
1,8,18.7,4,11.083264995621747,1.979621206397625,79,59,48
1,7,18.9,4,11.802103917287013,1.8702625307159986,79,70,192
3,14,11.4,1,11.695255355062795,2.151762203259462,244,250,48
1,11,22.41,4,10.593805735252527,1.8309801823813363,74,160,192
1,5,15.1,1,11.289794413577894,2.8622008809294686,81,130,192
2,9,25.2,1,10.950402956613187,1.9213246735826988,72,159,192
2,4,17.69,4,11.131723608997744,2.523325759691945,81,261,192
2,11,13.6,4,11.289794413577894,2.917770732084279,168,187,192
1,8,21.72,1,10.896757843893464,2.224623551524334,81,215,48
1,8,12.51,1,11.49782197939291,3.481240089335692,72,101,51
1,6,16.2,4,11.18925691026404,2.145931282948669,79,256,48
1,9,13.0,4,11.156264806643742,2.277267285009756,81,66,192
1,3,17.74,4,11.046068878586361,2.256541154492639,81,256,192
3,10,12.55,1,12.066816325306588,2.9678470700644555,79,246,50
1,8,18.9,4,11.082157933374816,1.8325814637483102,93,70,48
1,7,18.9,4,10.491301994830229,2.0149030205422647,79,70,50
2,13,12.8,1,12.201065128819632,2.3513752571634776,79,250,50
1,6,18.0,4,11.183114989462492,2.247072383063787,81,57,48
2,11,22.38,4,11.152658362663274,1.6563214983329508,150,159,192
1,16,19.7,4,10.691967639914864,1.1314021114911006,249,137,48
2,3,17.1,4,9.791214310053341,2.359910159613315,75,253,192
1,4,16.42,4,11.468754117624824,2.2915241456346207,74,202,192
1,2,19.03,4,9.392995206560258,2.2512917986064953,155,205,192
2,6,23.0,1,11.647701083224911,2.2364452904895007,79,45,192
1,2,19.03,4,9.90353755128617,2.028148247292285,155,205,192
1,12,19.4,4,11.076836187318255,1.4678743481123135,163,55,50
1,6,18.15,4,10.746282432565001,1.937301774518713,81,117,48
1,3,18.24,4,9.90353755128617,2.3896797998449792,155,205,192
1,6,17.1,1,10.819798284210286,2.740840023925201,79,92,48
4,13,20.54,1,11.407576060361786,1.1600209167967532,79,261,192
1,2,19.255853130413264,1,9.90353755128617,2.6282852326333477,150,77,192
1,3,19.255853130413264,4,10.203629181337648,3.7600366484302645,72,269,48
3,16,12.8,1,11.918397239722838,1.713797927758343,164,250,48
1,2,22.35,4,9.210440366976517,2.224623551524334,150,140,50
1,6,17.4,4,10.596659732783579,2.224623551524334,81,57,192
1,4,23.0,1,10.596659732783579,2.322387720290225,79,45,192
2,6,19.27,1,9.90353755128617,3.5263605246161616,148,174,192
2,7,22.77,1,11.425175633572064,2.115049969147204,79,45,192
1,9,25.24,4,10.959922762305052,1.6714733033535532,155,143,192
1,8,19.87,1,11.51293546492023,2.0794415416798357,118,202,51
1,3,17.7,4,8.935771938669784,2.771963526845863,81,78,50
1,7,13.06,4,10.558958826115072,2.154085084675602,72,202,49
1,2,15.43,4,9.90353755128617,2.847812143477369,74,107,192
2,10,20.45,1,11.612372530595989,1.9906103279732201,72,202,48
1,4,18.15,4,10.199955912268527,2.578700529074361,81,77,48
1,7,18.9,4,11.087925793633502,1.8309801823813363,156,70,51
3,6,15.1,1,10.246296810613222,2.711377991194885,81,130,48
1,2,18.2,4,9.210440366976517,2.7013612129514133,74,99,192
1,3,19.255853130413264,4,10.308985993422082,2.990719731730447,74,110,192
1,6,13.0,4,10.203629181337648,2.6210388241125804,81,66,51
3,14,19.2,4,11.407576060361786,1.3217558399823195,200,81,48
1,2,17.4,4,9.90353755128617,2.505525936990736,81,57,192
1,8,18.0,4,11.326583838513384,2.0149030205422647,155,57,48
3,14,12.3,4,11.608244735642321,2.0794415416798357,70,3,192
1,5,17.14,4,9.581972891547895,2.4849066497880004,81,57,192
3,8,21.03,1,11.695255355062795,1.2809338454620642,136,128,50
2,14,19.2,4,11.127277689932466,1.599387576580599,174,81,192
1,5,20.14,4,10.161534819858218,2.0554049638515948,81,79,192
1,4,21.7,4,11.213103332624279,1.6193882432872684,155,156,51
1,6,19.0,4,10.596659732783579,2.157559320943788,79,59,48
1,10,23.2,1,11.419120152285172,1.7698546338400052,79,155,50
1,6,15.1,1,11.290206823369099,2.756205242989257,81,130,192
2,7,16.0,1,11.156264806643742,2.667228206581955,74,130,192
1,3,18.2,4,9.543808099577097,2.1633230256605382,155,209,49
2,6,21.4,4,10.438254287073526,2.217027204632399,81,140,48
1,7,17.0,4,9.906333498986047,2.1090003439213802,79,45,192
3,8,26.0,4,10.551480451088963,1.7369512327330598,155,143,192
1,11,14.69,4,11.51293546492023,1.791759469228055,72,255,48
2,8,22.77,1,10.819798284210286,1.9459101490553132,155,45,192
2,7,16.0,1,11.156264806643742,2.6741486494265287,74,130,192
1,8,18.9,4,10.691967639914864,1.8325814637483102,93,70,51
2,18,15.3,4,11.407576060361786,1.0116009116784799,98,69,51
1,8,19.12,4,10.308985993422082,2.1102132003465894,79,145,192
1,6,18.9,4,10.819798284210286,1.8718021769015913,79,70,192
1,5,22.0,4,11.49273296168228,2.0149030205422647,148,159,192
1,7,18.2,4,10.757924157061597,2.169053700369523,72,59,48
1,5,17.0,4,11.156264806643742,2.302585092994046,79,78,192
1,4,22.05,4,9.74090979777877,1.6253112615903906,125,138,192
1,7,18.9,4,9.632793693113202,2.004179057179289,79,70,49
1,5,17.0,4,11.156264806643742,2.302585092994046,79,78,192
1,4,22.5,4,8.410943391573527,1.8261608959453874,125,36,48
1,4,20.0,4,10.450510091613937,2.0731719286662407,155,209,192
2,6,23.95,4,10.596659732783579,1.589235205116581,122,139,50
1,8,23.84,4,11.864539624715741,1.665818245870208,79,236,48
1,3,18.5,4,11.695255355062795,1.824549292051046,104,44,192
1,5,20.52,4,9.164715193949908,1.9810014688665833,81,163,48
1,2,21.46,4,8.936035096566041,1.9473377010464987,155,204,192
1,7,17.1,1,11.695255355062795,2.6390573296152584,79,92,192
1,7,18.9,4,9.90353755128617,2.0082140323914683,79,70,192
2,11,12.07,1,11.695255355062795,3.0325462466767075,72,9,48
1,8,18.6,4,10.727202363111877,2.0731719286662407,79,82,48
1,11,14.69,4,11.51293546492023,1.791759469228055,72,255,48
2,10,22.69,1,11.51293546492023,2.8587664184808337,72,13,192
1,5,17.0,4,10.645448706505872,2.2975725511705014,72,45,48
2,11,20.36,4,11.407576060361786,1.5040773967762742,212,81,192
1,12,22.32,1,11.156264806643742,1.8718021769015913,79,78,50
3,14,11.4,1,11.51293546492023,2.1400661634962708,79,46,192
1,7,20.89,4,9.699349742461278,1.918392120161421,79,153,50
3,4,20.52,4,10.130105062661839,1.81319474994812,155,163,192
1,7,21.01,4,10.912284536881874,2.0149030205422647,81,140,49
1,4,24.4,1,10.481308053126398,2.203869120054888,81,50,192
1,8,21.4,4,10.006675710332297,2.1102132003465894,153,140,48
1,6,17.42,1,10.819798284210286,3.9219733362813143,71,16,192
1,10,18.9,4,11.124184721754474,1.6601310267496185,93,70,192
1,5,23.95,4,10.545367754151743,1.766441661243765,79,139,50
2,12,19.4,4,10.814041862558346,1.506297153514587,155,55,192
1,3,21.46,4,9.21064032698518,1.7749523509116738,37,204,192
1,7,16.0,1,10.751649325357784,2.7694588292308535,74,130,51
2,10,25.2,1,11.407576060361786,1.8082887711792655,72,159,192
1,8,18.56,1,11.571203807011969,3.349904087274605,72,20,192
1,7,17.21,4,10.930138281806371,2.4203681286504293,79,256,48
2,9,15.73,1,10.751863403111642,3.196630215920881,72,7,192
1,8,21.13,1,10.896757843893464,2.224623551524334,81,215,48
2,8,21.7,1,11.127277689932466,2.0476928433652555,155,45,48
3,14,20.0,1,11.638226833664735,1.0647107369924282,158,49,192
1,10,17.68,1,11.80560254159177,2.2925347571405443,72,4,36
1,2,19.03,4,9.90353755128617,2.222459048514761,155,205,48
1,10,22.38,4,10.864981069241113,1.8779371654691073,150,159,192
1,10,22.41,4,10.99398366060198,1.7900914121273581,148,160,49
1,2,19.03,4,9.210440366976517,2.21375387928743,155,205,49
1,4,21.01,4,10.51173022600563,2.102913897864978,81,140,48
1,9,25.24,4,11.327161991571417,1.551808799597464,152,143,51
1,6,23.1,4,9.210440366976517,1.8164520818184267,153,143,51
2,8,18.7,4,10.992402978225373,1.8779371654691073,79,59,51
1,1,20.3,4,8.422003004412488,2.0794415416798357,125,238,49
1,13,22.38,4,11.162019562351412,1.62924053973028,150,159,50
1,8,20.73,4,10.5897611641529,2.060513531794317,153,145,50
1,2,16.13,4,9.210440366976517,4.02535169073515,72,13,192
1,2,17.8,1,9.210440366976517,2.9444389791664403,81,98,48
2,18,18.9,4,11.002116507732017,1.0296194171811583,129,163,48
2,6,17.0,4,10.819798284210286,2.157559320943788,79,45,51
1,1,13.79,4,9.210440366976517,3.0204248861443626,74,110,192
3,11,16.3,4,10.819798284210286,1.776645831418007,79,68,48
1,3,21.7,1,10.055049169344665,2.545531271604435,81,45,192
1,4,15.9,4,9.036938912556787,2.39698576841553,81,45,48
1,6,21.21,4,10.819798284210286,2.0980179272527715,72,159,192
1,6,18.25,1,9.210440366976517,3.5553480614894135,72,3,192
1,3,19.255853130413264,4,9.607907707957207,2.933324813425374,81,66,49
1,12,18.5,4,10.902389997055225,1.6174060820832772,79,82,48
2,8,19.81,4,10.819798284210286,1.5216989981260935,129,81,192
1,7,20.89,4,11.082127164144046,1.918392120161421,79,153,48
1,9,18.6,4,11.237712001989848,1.9878743481543455,79,82,192
1,8,18.7,4,10.151908911034607,1.8870696490323797,163,59,48
1,5,15.1,1,10.69439645087857,2.8039662579320366,81,130,48
2,10,17.01,4,11.002116507732017,1.8325814637483102,79,78,192
1,6,23.1,4,10.635735246717989,1.7934247485471162,153,143,50
2,4,20.52,4,10.118074601167217,1.969905654611529,81,163,48
1,7,23.95,4,10.933124826700707,1.536867219599265,122,139,48
1,6,18.3,4,11.407576060361786,2.3933394562625097,74,57,50
2,5,18.6,4,10.34177474101152,2.169053700369523,79,82,51
2,6,16.38,1,10.308985993422082,3.871201010907891,72,87,192
1,7,17.7,4,10.491301994830229,2.1633230256605382,79,78,50
1,6,22.0,4,9.855661923053523,2.1102132003465894,74,159,49
1,5,18.2,4,10.326759834294158,2.2407096892759584,72,59,50
2,6,18.6,4,10.797369062897154,2.196112848483529,81,82,48
2,10,15.5,4,11.002116507732017,2.6946271807700692,99,168,50
1,6,22.0,4,10.191557049929173,2.0744289998562917,148,159,192
1,9,22.38,4,10.481448323286957,1.9110228900548727,150,159,192
1,4,22.35,4,11.0639159098287,2.105352923464337,150,248,48
2,6,17.4,4,10.35287384770222,2.3933394562625097,81,57,48
2,9,18.6,4,11.281623725954555,1.937301774518713,79,82,48
1,9,15.1,1,11.387407592440459,2.329227023940467,79,130,48
1,6,15.17,1,10.528650281554203,3.518980417318539,99,7,48
1,9,20.51,4,10.86339317516243,1.6601310267496185,93,163,49
1,9,17.01,1,11.156264806643742,2.4849066497880004,81,66,51
1,2,20.0,4,10.610118418254732,2.307572634505085,74,193,192
1,5,14.99,4,10.777642927807499,2.2491843162669305,72,202,48
3,29,19.255853130413264,4,9.210440366976517,1.6094379124341003,0,152,192
2,16,11.9,1,11.156264806643742,1.9095425048844386,72,217,48
5,11,16.8,4,11.608244735642321,1.6094379124341003,72,57,192
3,29,19.255853130413264,4,9.210440366976517,1.6094379124341003,0,152,192
2,8,15.29,4,10.714439990727769,2.2975725511705014,79,66,48
1,5,18.27,4,9.926715678655334,2.4840729690394228,77,77,48
1,13,17.0,4,11.002116507732017,1.6582280766035324,189,82,192
2,12,19.1,4,11.156264806643742,1.6956156086751528,72,160,50
4,10,20.5,1,11.918397239722838,1.4350845252893227,72,215,192
2,7,16.09,4,10.742011318604094,2.169053700369523,79,261,192
3,11,18.9,4,10.901229230819263,1.4516138272405332,79,163,192
1,7,19.0,4,11.415621298495166,2.0294631718735947,79,59,48
1,12,15.1,1,11.51293546492023,2.169053700369523,79,130,192
1,7,21.21,4,10.341871507401402,2.05668455455722,148,160,192
1,7,18.9,4,10.095511884791469,1.9125010869241836,79,70,48
3,9,16.47,4,11.407576060361786,1.791759469228055,79,256,192
1,7,18.7,4,10.518240665668062,2.052840859882657,79,59,50
1,10,14.8,1,11.140643650652297,2.7376090033437546,148,173,192
1,3,22.38,4,8.601718146485926,2.1701959049483,150,159,49
1,3,20.09,4,8.999248901686114,2.066862759472976,81,236,48
2,12,20.5,1,11.695255355062795,1.5686159179138452,69,215,50
3,10,13.24,4,11.002116507732017,1.8870696490323797,72,202,49
1,7,14.1,1,11.695255355062795,2.505525936990736,81,233,192
2,9,19.98,1,11.743274990774765,1.8164520818184267,74,206,51
2,6,18.6,4,10.405504493520723,2.196112848483529,81,82,48
2,15,11.5,1,11.608244735642321,2.5649493574615367,72,246,49
1,5,22.54,1,10.332766838743547,2.2353763433005955,81,82,51
1,8,26.0,1,11.289794413577894,2.1400661634962708,79,57,192
2,15,11.5,1,11.695255355062795,2.6210388241125804,72,246,49
2,7,14.21,1,10.404293143019792,3.457892725338701,72,176,48
1,10,17.4,4,10.981539927238877,1.8357763546448294,79,57,48
1,5,21.7,4,10.847315627403372,1.6601310267496185,155,156,192
2,9,14.7,4,11.51293546492023,1.9810014688665833,74,45,48
2,11,22.41,4,11.095620542057855,1.6992786164338898,148,160,49
2,10,22.38,4,10.818477438677235,1.8748743759385615,150,159,192
2,8,26.0,1,11.418625774449596,2.191653532286764,79,57,48
2,6,21.63,4,11.028043703175827,1.7209792871670078,79,144,192
2,8,20.73,4,11.646774307202293,2.0794415416798357,79,145,50
1,5,21.7,4,10.88042172957897,1.6193882432872684,155,156,192
1,4,22.0,4,10.504053326800506,1.8500283773520307,125,204,48
1,10,15.26,1,11.48804858540374,3.2188758248682006,72,183,51
1,7,11.57,1,11.39640288460621,3.880532338336775,148,181,50
2,6,14.99,4,9.472781556562168,2.2975725511705014,72,202,50
1,6,22.0,1,10.62135173563291,2.691243082785829,79,78,49
1,7,17.21,4,11.456058773281118,2.2823823856765264,79,256,51
1,13,12.8,1,10.968215530759236,2.424802725718295,79,250,49
1,8,20.52,4,10.736418414365376,1.749199854809259,155,163,50
1,2,19.255853130413264,4,9.210440366976517,2.5257286443082556,74,107,48
1,4,19.255853130413264,1,10.50594386781157,4.056123349401903,74,180,48
1,3,17.03,4,10.819798284210286,2.3608540011180215,155,252,192
2,4,21.63,4,10.491413096682967,1.843719208158766,79,143,192
2,8,17.8,4,10.982050183398535,2.0162354657760435,79,57,51
1,7,19.27,1,9.210440366976517,3.4965075614664802,72,174,192
1,8,18.6,4,10.372991056740181,2.0980179272527715,79,82,50
1,8,24.3,1,11.271325130305453,2.128231705849268,153,162,28
1,2,20.8,1,9.90353755128617,2.8903717578961645,74,98,192
2,11,22.41,4,10.899236205744998,1.713797927758343,148,160,192
1,3,16.8,4,9.210440366976517,2.8898160479624417,74,98,192
2,5,18.9,4,10.212001134567842,1.8309801823813363,79,70,51
1,5,16.0,4,10.146786610053903,2.9258461460898246,79,92,48
1,7,18.6,4,10.308985993422082,1.8325814637483102,162,82,200
1,5,16.5,4,9.90353755128617,2.833213344056216,74,98,192
2,12,20.54,1,11.51293546492023,1.5260563034950494,79,261,49
1,3,19.255853130413264,4,9.90353755128617,2.8622008809294686,74,127,192
1,13,17.0,4,10.819798284210286,1.62924053973028,189,82,192
1,6,17.9,1,10.491301994830229,3.481240089335692,72,175,48
1,5,22.54,1,10.596659732783579,2.2512917986064953,81,82,192
1,3,18.15,4,9.854717388166698,2.6100697927420065,81,77,192
1,4,17.0,4,10.819798284210286,2.2512917986064953,155,228,192
1,6,23.1,4,11.073707070056672,1.780024213009634,153,143,49
1,6,18.5,4,10.677938184160109,1.80005827204275,159,55,48
1,4,19.56,4,10.50613546228876,2.224623551524334,155,140,50
2,7,17.19,4,10.512926984022588,2.05668455455722,79,83,192
2,6,25.24,4,10.377016211557725,1.7681496035889213,155,143,51
1,2,19.255853130413264,4,10.308985993422082,2.9444389791664403,81,66,192
1,7,18.9,4,10.891205523751276,1.8562979903656263,79,70,192
2,6,18.9,4,10.308985993422082,1.840549633397487,156,70,50
2,4,22.05,4,10.169154050930228,1.623340817603092,125,138,51
3,8,18.9,4,10.755666338943039,1.7101878155342434,93,70,48
1,3,18.2,4,10.308985993422082,2.4069451083182885,74,99,51
2,7,12.0,4,10.891037918182654,2.8763855159214247,79,56,50
2,6,15.1,1,10.54032889688498,2.859339648648436,81,130,50
1,6,23.84,4,10.404293143019792,1.9810014688665833,79,236,48
1,2,20.52,4,10.33572441114172,1.9947003132247452,81,163,192
1,11,23.9,1,10.937650205005172,1.8718021769015913,79,78,51
1,7,17.9,1,10.968215530759236,3.2386784521643803,72,175,48
2,4,20.04,4,9.663197842386948,2.4203681286504293,81,145,48
1,7,110.0,2,9.90353755128617,1.8718021769015913,142,133,48
1,1,19.255853130413264,2,5.017279836814924,2.3513752571634776,103,108,192
1,3,20.0,4,9.95769160654964,2.3767644911682972,81,82,48
1,3,14.59,1,11.181305437319935,2.89314568477889,81,68,192
1,6,22.56,4,11.000147937478992,2.0373166153791646,74,159,192
